date,store,category,product,supplier,unit_price,discount_pct,sell_price,demand,units_sold,lost_sales,revenue,opening_stock,closing_stock,reorder_point,reorder_qty,reordered,ordered_qty,received_qty,stockout,promo_event,lead_time_days,on_time_rate,defect_rate,supplier_delay
2023-07-17,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,328,310,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-18,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,15,15,0,225.0,310,295,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-19,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,17,17,0,255.0,295,278,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-20,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,16,16,0,228.0,278,262,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-21,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,262,244,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-22,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,21,21,0,315.0,244,223,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-23,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,223,203,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-24,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,16,16,0,240.0,203,187,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-25,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,17,17,0,229.5,187,170,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-26,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,12,12,0,180.0,170,158,165,384,1,384,0,0,0,8,0.86,0.06,0
2023-07-27,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,158,138,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-28,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,11,11,0,165.0,138,127,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-29,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,127,107,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-30,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,107,87,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-07-31,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,19,19,0,285.0,87,68,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-01,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,16,16,0,240.0,68,52,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-02,Store_Pune,Toys,Doll,Supplier_05,15,20,12.0,18,18,0,216.0,52,34,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-03,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,15,15,0,202.5,418,403,165,384,0,0,384,0,0,8,0.86,0.06,0
2023-08-04,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,14,14,0,199.5,403,389,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-05,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,22,22,0,280.5,389,367,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-06,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,25,25,0,375.0,367,342,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-07,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,11,11,0,140.25,342,331,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-08,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,21,21,0,315.0,331,310,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-09,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,17,17,0,255.0,310,293,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-10,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,14,14,0,199.5,293,279,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-11,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,15,15,0,225.0,279,264,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-12,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,31,31,0,441.75,264,233,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-13,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,23,23,0,310.5,233,210,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-14,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,22,22,0,330.0,210,188,165,384,0,0,0,0,1,8,0.86,0.06,0
2023-08-15,Store_Pune,Toys,Doll,Supplier_05,15,20,12.0,15,15,0,180.0,188,173,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-16,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,15,15,0,225.0,173,158,165,384,1,384,0,0,0,8,0.86,0.06,0
2023-08-17,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,158,140,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-18,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,140,122,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-19,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,122,102,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-20,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,23,23,0,310.5,102,79,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-21,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,14,14,0,210.0,79,65,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-22,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,15,15,0,225.0,65,50,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-23,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,17,17,0,255.0,50,33,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-24,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,417,399,165,384,0,0,384,0,1,8,0.86,0.06,0
2023-08-25,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,8,8,0,120.0,399,391,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-26,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,17,17,0,216.75,391,374,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-27,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,374,356,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-28,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,17,17,0,255.0,356,339,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-29,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,17,17,0,255.0,339,322,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-30,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,14,14,0,210.0,322,308,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-08-31,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,16,16,0,204.0,308,292,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-01,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,14,14,0,210.0,292,278,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-02,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,26,26,0,370.5,278,252,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-03,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,15,15,0,225.0,252,237,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-04,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,14,14,0,210.0,237,223,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-05,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,14,14,0,210.0,223,209,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-06,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,13,13,0,195.0,209,196,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-07,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,17,17,0,229.5,196,179,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-08,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,14,14,0,210.0,179,165,165,384,1,384,0,0,0,8,0.86,0.06,0
2023-09-09,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,165,147,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-10,Store_Pune,Toys,Doll,Supplier_05,15,20,12.0,22,22,0,264.0,147,125,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-11,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,13,13,0,185.25,125,112,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-12,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,12,12,0,180.0,112,100,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-13,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,15,15,0,213.75,100,85,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-14,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,21,21,0,315.0,85,64,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-15,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,64,46,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-16,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,22,22,0,330.0,430,408,165,384,0,0,384,0,0,8,0.86,0.06,0
2023-09-17,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,16,16,0,240.0,408,392,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-18,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,13,13,0,195.0,392,379,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-19,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,9,9,0,121.5,379,370,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-20,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,11,11,0,165.0,370,359,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-21,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,16,16,0,240.0,359,343,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-22,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,17,17,0,255.0,343,326,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-23,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,19,19,0,285.0,326,307,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-24,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,22,22,0,330.0,307,285,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-25,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,14,14,0,210.0,285,271,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-26,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,15,15,0,225.0,271,256,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-27,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,14,14,0,210.0,256,242,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-28,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,13,13,0,195.0,242,229,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-29,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,16,16,0,240.0,229,213,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-09-30,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,23,23,0,345.0,213,190,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-01,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,46,46,0,586.5,190,144,165,384,1,384,0,0,1,8,0.86,0.06,0
2023-10-02,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,22,22,0,297.0,144,122,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-03,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,20,20,0,270.0,122,102,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-04,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,19,19,0,285.0,102,83,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-05,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,19,19,0,285.0,83,64,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-06,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,64,44,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-07,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,33,33,0,470.25,44,11,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-08,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,29,11,18,165.0,11,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-10-09,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,15,15,0,225.0,384,369,165,384,0,0,384,0,0,8,0.86,0.06,0
2023-10-10,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,21,21,0,299.25,369,348,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-11,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,27,27,0,405.0,348,321,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-12,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,22,22,0,330.0,321,299,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-13,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,22,22,0,330.0,299,277,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-14,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,32,32,0,480.0,277,245,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-15,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,29,29,0,413.25,245,216,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-16,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,19,19,0,285.0,216,197,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-17,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,23,23,0,327.75,197,174,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-18,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,18,18,0,270.0,174,156,165,384,1,384,0,0,0,8,0.86,0.06,0
2023-10-19,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,18,18,0,243.0,156,138,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-20,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,26,26,0,390.0,138,112,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-21,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,28,28,0,420.0,112,84,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-22,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,34,34,0,510.0,84,50,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-23,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,50,30,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-24,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,18,18,0,256.5,30,12,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-25,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,23,12,11,180.0,12,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-10-26,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,29,29,0,435.0,384,355,165,384,0,0,384,0,0,8,0.86,0.06,0
2023-10-27,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,11,11,0,165.0,355,344,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-28,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,29,29,0,369.75,344,315,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-29,Store_Pune,Toys,Doll,Supplier_05,15,20,12.0,24,24,0,288.0,315,291,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-30,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,22,22,0,330.0,291,269,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-10-31,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,12,12,0,180.0,269,257,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-01,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,257,237,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-02,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,34,34,0,510.0,237,203,165,384,0,0,0,0,1,8,0.86,0.06,0
2023-11-03,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,23,23,0,345.0,203,180,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-04,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,48,48,0,720.0,180,132,165,384,1,384,0,0,1,8,0.86,0.06,0
2023-11-05,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,26,26,0,351.0,132,106,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-06,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,14,14,0,189.0,106,92,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-07,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,42,42,0,535.5,92,50,165,384,0,0,0,0,1,8,0.86,0.06,0
2023-11-08,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,24,24,0,342.0,50,26,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-09,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,26,26,0,390.0,26,0,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-10,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,32,0,32,0.0,0,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-11-11,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,23,0,23,0.0,0,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-11-12,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,28,28,0,420.0,384,356,165,384,0,0,384,0,0,8,0.86,0.06,0
2023-11-13,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,26,26,0,390.0,356,330,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-14,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,25,25,0,375.0,330,305,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-15,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,30,30,0,382.5,305,275,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-16,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,28,28,0,399.0,275,247,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-17,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,20,20,0,285.0,247,227,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-18,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,29,29,0,435.0,227,198,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-19,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,29,29,0,435.0,198,169,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-20,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,29,29,0,435.0,169,140,165,384,1,384,0,0,0,8,0.86,0.06,0
2023-11-21,Store_Pune,Toys,Doll,Supplier_05,15,20,12.0,25,25,0,300.0,140,115,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-22,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,29,29,0,435.0,115,86,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-23,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,25,25,0,356.25,86,61,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-24,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,31,31,0,465.0,61,30,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-25,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,25,25,0,375.0,30,5,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-26,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,22,5,17,75.0,5,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-11-27,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,27,0,27,0.0,0,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-11-28,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,28,28,0,420.0,384,356,165,384,0,0,384,0,0,8,0.86,0.06,0
2023-11-29,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,32,32,0,480.0,356,324,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-11-30,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,20,20,0,285.0,324,304,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-01,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,29,29,0,435.0,304,275,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-02,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,49,49,0,735.0,275,226,165,384,0,0,0,0,1,8,0.86,0.06,0
2023-12-03,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,43,43,0,645.0,226,183,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-04,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,26,26,0,390.0,183,157,165,384,1,384,0,0,0,8,0.86,0.06,1
2023-12-05,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,27,27,0,384.75,157,130,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-06,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,30,30,0,450.0,130,100,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-07,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,28,28,0,420.0,100,72,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-08,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,30,30,0,450.0,72,42,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-09,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,45,42,3,630.0,42,0,165,384,0,0,0,1,1,8,0.86,0.06,0
2023-12-10,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,44,0,44,0.0,0,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-12-11,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,26,0,26,0.0,0,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-12-12,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,45,0,45,0.0,0,0,165,384,0,0,0,1,1,8,0.86,0.06,0
2023-12-13,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,28,0,28,0.0,0,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-12-14,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,30,30,0,405.0,384,354,165,384,0,0,384,0,0,8,0.86,0.06,0
2023-12-15,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,20,20,0,285.0,354,334,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-16,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,41,41,0,615.0,334,293,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-17,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,46,46,0,690.0,293,247,165,384,0,0,0,0,1,8,0.86,0.06,0
2023-12-18,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,40,40,0,600.0,247,207,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-19,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,42,42,0,567.0,207,165,165,384,1,384,0,0,1,8,0.86,0.06,0
2023-12-20,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,36,36,0,540.0,165,129,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-21,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,24,24,0,360.0,129,105,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-22,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,19,19,0,285.0,105,86,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-23,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,29,29,0,369.75,86,57,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-24,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,42,42,0,630.0,57,15,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-25,Store_Pune,Toys,Doll,Supplier_05,15,15,12.75,28,15,13,191.25,15,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-12-26,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,37,0,37,0.0,0,0,165,384,0,0,0,1,0,8,0.86,0.06,0
2023-12-27,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,30,30,0,450.0,384,354,165,384,0,0,384,0,0,8,0.86,0.06,0
2023-12-28,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,28,28,0,420.0,354,326,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-29,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,32,32,0,432.0,326,294,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-30,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,44,44,0,660.0,294,250,165,384,0,0,0,0,0,8,0.86,0.06,0
2023-12-31,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,46,46,0,690.0,250,204,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-01,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,204,184,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-02,Store_Pune,Toys,Doll,Supplier_05,15,10,13.5,15,15,0,202.5,184,169,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-03,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,15,15,0,213.75,169,154,165,384,1,384,0,0,0,8,0.86,0.06,0
2024-01-04,Store_Pune,Toys,Doll,Supplier_05,15,5,14.25,17,17,0,242.25,154,137,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-05,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,21,21,0,315.0,137,116,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-06,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,23,23,0,345.0,116,93,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-07,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,28,28,0,420.0,93,65,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-08,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,17,17,0,255.0,65,48,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-09,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,19,19,0,285.0,48,29,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-10,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,29,9,165,384,0,0,0,0,0,8,0.86,0.06,0
2024-01-11,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,20,20,0,300.0,393,373,165,384,0,0,384,0,0,8,0.86,0.06,0
2024-01-12,Store_Pune,Toys,Doll,Supplier_05,15,0,15.0,21,21,0,315.0,373,352,165,384,0,0,0,0,0,8,0.86,0.06,0
